issuer_name,esg_score_zscore
SANDRIDGE ENERGY INC.,-3.4142425367747005
SANDS CHINA LTD.,0.11648953254215624
Sandvik Aktiebolag,0.48537198754541006
SANKYO CO. LTD.,-1.9387127167616858
SANOFI SA,-0.3577879096048844
Sanoma Oyj,0.7488594554048765
Sanrio CompanyLtd.,-0.09430044174541748
SANTEN PHARMACEUTICAL CO. LTD.,-0.09430044174541748
SANTOS LIMITED,0.5380694811173032
Sanwa Holdings Corporation,-0.041602948173523814
SAPPORO HOLDINGS LIMITED,0.11648953254215624
SAP SE,1.6974143396989578
SAPUTO INC.,0.16918702611404945
SARTORIUS STEDIM BIOTECH S.A.,-1.2536453003270716
SASOL LIMITED,-0.5685778838924577
SBI Holdings Inc.,-1.411737781042752
SBM Offshore N.V.,0.906951936120557
SCHIBSTED ASA,0.5380694811173032
Schindler Holding AG,-1.2009478067551784
Schlumberger N.V.,0.5380694811173032
SCHNEIDER ELECTRIC SE,1.6974143396989578
SCHRODERS PLC,1.1177419104081308
Schweiter Technologies AG,-1.2009478067551784
Schweizerische Nationalbank,0.5858662780526123
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,-1.6225277553303254
SCOR SE,0.32727950682972995
Scout24 SE,-0.3577879096048844
SCREEN Holdings Co.Ltd.,-1.7806202360460057
SCSK Corporation,0.43267449397351637
SEAGATE TECHNOLOGY HOLDINGS PUBLIC LIMITED COMPANY,0.64346446826109
SEALED AIR CORPORATION,-0.3577879096048844
SEB SA,-0.8320653517519245
SECOM CO. LTD.,0.7488594554048765
Securitas AB,-0.9374603388957115
SEEK LIMITED,0.3799770004016232
SEGA SAMMY HOLDINGS INC.,1.3812293782675977
SEI INVESTMENTS COMPANY,-2.254897678193046
SEIKO EPSON CORPORATION,0.8542544425486638
Sekisui Chemical Co. Ltd.,0.906951936120557
Sekisui House Ltd.,1.486624365411384
SEMBCORP INDUSTRIES LTD,0.2218845196859431
SEMPRA,-0.5158803903205644
SENSATA TECHNOLOGIES HOLDING PLC,-0.14699793531731067
Sensirion Holding AG,-0.19969542888920389
SERCO GROUP PLC,-0.6212753774643514
SERVICENOW INC.,0.5907669746891969
Seven Bank Ltd.,-1.6752252489022188
SEVEN GROUP HOLDINGS LIMITED,0.2745820132578363
Seven & i Holdings Co. Ltd.,0.11648953254215624
SEVERN TRENT PLC,0.06379203897026305
SFS Group AG,0.48537198754541006
SG HOLDINGS CO.LTD.,1.6974143396989578
SGL Carbon SE,0.6961619618329833
SGS SA,1.0650444168362376
SHANGRI-LA ASIA LIMITED,0.06379203897026305
Sharp Corporation,0.8015569489767707
SHELL PLC,0.43267449397351637
Shikoku Electric Power Company Incorporated,-1.3590402874708585
Shimadzu Corporation,0.906951936120557
SHIMAMURA CO. Ltd.,-0.6212753774643514
SHIMANO INC.,-1.7279227424741121
SHIMIZU CORPORATION,0.2745820132578363
Shin-Etsu Chemical Co. Ltd.,-0.25239292246109757
SHINHAN FINANCIAL GROUP CO.LTD,0.6961619618329833
SHINKO ELECTRIC INDUSTRIES CO. LTD.,-2.254897678193046
Shionogi & Co. Ltd.,0.64346446826109
Shiseido Company Limited,0.5380694811173032
SHOPIFY INC.,0.8015569489767707
Siegfried Holding AG,0.2218845196859431
Siemens Aktiengesellschaft,0.7488594554048765
Siemens Healthineers AG,-0.7266703646081377
SIG Group AG,1.6974143396989578
SIGNATURE BANK,-3.466940030346594
SIGNET JEWELERS LIMITED,0.16918702611404945
Signify N.V.,0.906951936120557
Sika AG,0.64346446826109
SIME DARBY BERHAD,0.48537198754541006
SIMS LIMITED,1.6974143396989578
Sinch AB (publ),0.6961619618329833
SINGAPORE AIRLINES LIMITED,0.011094545398369382
SINGAPORE EXCHANGE LIMITED,0.43267449397351637
SINGAPORE TECHNOLOGIES ENGINEERING LTD,-0.041602948173523814
SINGAPORE TELECOMMUNICATIONS LIMITED,0.32727950682972995
Sino Land Company Limited,0.8542544425486638
SITC International Holdings Co Ltd,-2.202200184621153
SJM Holdings Limited,-1.569830261758432
Skandinaviska Enskilda Banken AB,0.43267449397351637
SKAN Group AG,-0.4631828967486708
Skanska AB,-0.6212753774643514
SKYCITY ENTERTAINMENT GROUP LIMITED,-0.09430044174541748
SKY LIMITED,-1.0955528196113915
SKYWORKS SOLUTIONS INC.,-0.4631828967486708
SLM CORPORATION,-0.041602948173523814
SMC CORPORATION,-1.0428553260394984
SMITH & NEPHEW PLC,0.5907669746891969
SMITHS GROUP PLC,0.7488594554048765
SNAM S.P.A.,0.8542544425486638
SNAP INC.,-1.6752252489022188
SNAP-ON INCORPORATED,-0.6739728710362445
SNOWFLAKE INC.,-0.6739728710362445
SOCIETE BIC S.A.,1.6974143396989578
SOCIETE GENERALE SA,0.5907669746891969
SODEXO SA,0.11648953254215624
SOFINA SA,-0.6212753774643514
SoftBank Corp.,1.4339268718394909
SoftBank Group Corp.,0.43267449397351637
SoftwareONE Holding AG,-0.30509041603299075
SOHGO SECURITY SERVICES CO.LTD.,0.011094545398369382
Sojitz Corporation,0.8015569489767707
SOLAREDGE TECHNOLOGIES INC.,-0.14699793531731067
SOLVAY SA,0.16918702611404945
Sompo Holdings Inc.,1.5393218589832773
Sonae SGPS SA,0.11648953254215624
SONIC HEALTHCARE LIMITED,0.906951936120557
Sonova Holding AG,1.6974143396989578
Sony Group Corporation,1.6974143396989578
SOUTH32 LIMITED,0.11648953254215624
SOUTHWEST AIRLINES CO.,-1.9387127167616858
SOUTHWESTERN ENERGY COMPANY,0.8015569489767707
SPARK NEW ZEALAND LIMITED,0.8015569489767707
SPECTRIS PLC,0.32727950682972995
SPECTRUM BRANDS HOLDINGS INC.,-0.041602948173523814
S&P GLOBAL INC.,0.2745820132578363
SPIRAX-SARCO ENGINEERING PLC,0.8542544425486638
SPIRENT COMMUNICATIONS PLC,0.8542544425486638
SQUARE ENIX HOLDINGS CO.LTD.,-0.30509041603299075
SSAB AB,0.8015569489767707
SS&C TECHNOLOGIES HOLDINGS INC.,-2.412990158908726
SSE PLC,1.6974143396989578
Stadler Rail AG,-2.0441077039054725
STANDARD BANK GROUP LIMITED,0.6961619618329833
STANDARD CHARTERED PLC,0.6961619618329833
STANLEY BLACK & DECKER INC.,-0.6739728710362445
Stanley Electric Co. Ltd.,0.43267449397351637
Stantec Inc.,0.6961619618329833
STARBUCKS CORPORATION,-0.041602948173523814
StarHub Ltd,0.8542544425486638
STATE STREET CORPORATION,0.2218845196859431
STEADFAST GROUP LTD,-0.30509041603299075
STEEL DYNAMICS INC.,0.64346446826109
Stellantis N.V.,-1.411737781042752
STERICYCLE INC.,-1.8860152231897922
STERIS PUBLIC LIMITED COMPANY,0.906951936120557
St.Galler Kantonalbank AG,-0.4104854031767776
ST. JAMES'S PLACE PLC,1.1177419104081308
STMicroelectronics N.V.,1.3812293782675977
Stora Enso Oyj,1.6974143396989578
STRABAG SE,-0.5685778838924577
Straumann Holding AG,0.2218845196859431
STRYKER CORPORATION,-0.7266703646081377
SUBARU CORPORATION,-0.6212753774643514
Subsea 7 S.A.,0.7488594554048765
Suedzucker AG,0.8542544425486638
Sulzer AG,0.8542544425486638
SUMCO CORPORATION,-0.09430044174541748
SUMITOMO CHEMICAL COMPANY LIMITED,1.6974143396989578
SUMITOMO CORPORATION,-0.4631828967486708
Sumitomo Electric Industries Ltd.,-1.0428553260394984
Sumitomo Forestry Co.Ltd.,-0.041602948173523814
SUMITOMO HEAVY INDUSTRIES LTD.,-0.14699793531731067
Sumitomo Metal Mining Co. Ltd.,0.906951936120557
Sumitomo Mitsui Financial Group Inc.,0.32727950682972995
Sumitomo Mitsui Trust Holdings Inc.,0.43267449397351637
Sumitomo Pharma Co. Ltd.,0.011094545398369382
Sumitomo Realty & Development Co. Ltd.,-0.041602948173523814
Sumitomo Rubber Industries Ltd.,-0.041602948173523814
Suncor Energy Inc.,-0.041602948173523814
SUNCORP GROUP LIMITED,1.3285318846957044
SUN HUNG KAI PROPERTIES LIMITED,-0.4104854031767776
SUN LIFE FINANCIAL INC,1.1177419104081308
SUNPOWER CORPORATION,-0.30509041603299075
SUNRUN INC.,0.16918702611404945
Suntory Beverage & Food Limited,-0.041602948173523814
SUPER MICRO COMPUTER INC.,-2.202200184621153
Suruga Bank Ltd.,-1.569830261758432
SUZUKEN CO.LTD.,0.011094545398369382
SUZUKI MOTOR CORPORATION,-1.7806202360460057
Svenska Cellulosa Aktiebolaget SCA,1.6974143396989578
Svenska Handelsbanken AB,1.0650444168362376
Swedbank AB,0.43267449397351637
Swedish Orphan Biovitrum AB (publ),-0.3577879096048844
SWIRE PACIFIC LIMITED,1.0123469232643434
SWIRE PROPERTIES LIMITED,0.32727950682972995
Swisscom AG,0.48537198754541006
Swiss Life Holding AG,0.48537198754541006
Swiss Prime Site AG,0.48537198754541006
Swissquote Group Holding SA,0.64346446826109
Swiss Re AG,1.6974143396989578
SYDBANK A/S,-0.041602948173523814
SYENSQO SA,0.16918702611404945
SYLVAMO CORPORATION,-0.9374603388957115
Symrise AG,0.5907669746891969
SYNCHRONY FINANCIAL,0.906951936120557
SYNOPSYS INC.,0.6961619618329833
SYNOVUS FINANCIAL CORP.,-0.4104854031767776
SYSCO CORPORATION.,0.11648953254215624
SYSMEX CORPORATION,1.6974143396989578
TABCORP HOLDINGS LIMITED,0.906951936120557
TAIHEIYO CEMENT CORPORATION,-0.14699793531731067
TAISEI CORPORATION,0.06379203897026305
Taiwan Cement Corp.,-0.14699793531731067
Taiwan Semiconductor Manufacturing Co. Ltd.,1.6974143396989578
THE BERKELEY GROUP HOLDINGS PLC,1.486624365411384
TAIYO YUDEN CO. LTD.,0.16918702611404945
Takashimaya Company Limited,-0.9901578324676047
Takeda Pharmaceutical Company Limited,0.48537198754541006
TAKE-TWO INTERACTIVE SOFTWARE INC.,-0.30509041603299075
Talanx Aktiengesellschaft,0.16918702611404945
TAPESTRY INC.,0.16918702611404945
TARGA RESOURCES CORP.,0.906951936120557
TARGET CORPORATION,0.8015569489767707
TATE & LYLE PUBLIC LIMITED COMPANY,1.6974143396989578
TAYLOR WIMPEY PLC,1.2231368975519172
TBS HOLDINGSINC.,-1.2536453003270716
TC Energy Corporation,0.5907669746891969
T&D Holdings Inc.,0.48537198754541006
TDK CORPORATION,0.43267449397351637
TeamViewer SE,1.6974143396989578
Tecan Group AG,0.906951936120557
TECHNIPFMC PLC,0.7488594554048765
TECHTRONIC INDUSTRIES COMPANY LIMITED,-1.8860152231897922
TE Connectivity Ltd.,0.16918702611404945
TEGNA INC.,0.7488594554048765
TEIJIN LIMITED,1.6974143396989578
TELADOC HEALTH INC.,0.5907669746891969
Tele2 AB,1.6974143396989578
TELECOM ITALIA SPA,-0.25239292246109757
TELEDYNE TECHNOLOGIES INCORPORATED,-0.30509041603299075
TELEFLEX INCORPORATED,0.5907669746891969
Telefonaktiebolaget LM Ericsson,0.011094545398369382
Telefonica S.A.,-0.5158803903205644
Telekom Austria Aktiengesellschaft,-0.4104854031767776
TELENOR ASA,1.5920193525551714
TELEPERFORMANCE SE,-0.25239292246109757
TELEPHONE AND DATA SYSTEMS INC.,-0.25239292246109757
TELEVISION FRANCAISE 1 S.A.,0.8542544425486638
Telia Company AB,1.6974143396989578
TELSTRA GROUP LIMITED,0.8542544425486638
TELUS Corporation,0.2218845196859431
TEMENOS AG,1.6974143396989578
TENARIS S.A.,-1.9387127167616858
TERADATA CORPORATION,0.8015569489767707
TERADYNE INC.,0.06379203897026305
TEREX CORPORATION,0.5907669746891969
TERNA - RETE ELETTRICA NAZIONALE SOCIETA PER AZIONI,1.0123469232643434
TERUMO CORPORATION,0.32727950682972995
TESCO PLC,0.906951936120557
TESSENDERLO GROUP NV,-1.8860152231897922
TEVA PHARMACEUTICAL INDUSTRIES LIMITED,-1.411737781042752
TEXAS INSTRUMENTS INCORPORATED,1.6974143396989578
Texas Pacific Land Corp,-1.3590402874708585
TEXTRON INC.,-0.25239292246109757
TFI International Inc.,-1.411737781042752
TFS FINANCIAL CORPORATION,-2.571082639624406
THALES SA,-0.3577879096048844
The 77 Bank Ltd.,-2.0441077039054725
THE AES CORPORATION,0.906951936120557
THE ALLSTATE CORPORATION,-1.0955528196113915
The Bank of East Asia Limited,-0.6739728710362445
The Bank of New York Mellon Corporation,0.6961619618329833
THE BANK OF NOVA SCOTIA,1.6974143396989578
THE BOEING COMPANY,-1.2009478067551784
THE BOSTON BEER COMPANY INC.,-2.096805197477366
THE CARLYLE GROUP INC.,-0.7793678581800314
THE CHARLES SCHWAB CORPORATION,-0.7266703646081377
The Chiba Bank Ltd.,-1.3063427938989651
The Chugoku Electric Power Company Incorporated,-1.2536453003270716
THE CIGNA GROUP,0.906951936120557
THE CLOROX COMPANY,1.6974143396989578
THE COCA-COLA COMPANY,1.0123469232643434
THE COOPER COMPANIES INC.,0.906951936120557
The Descartes Systems Group Inc.,0.6961619618329833
THE ESTEE LAUDER COMPANIES INC.,-0.19969542888920389
THE GAP INC.,0.64346446826109
THE GOLDMAN SACHS GROUP INC.,-0.09430044174541748
THE GOODYEAR TIRE & RUBBER COMPANY,-1.0428553260394984
The Gunma Bank Ltd.,-1.569830261758432
The Hachijuni Bank Ltd.,-2.3075951717649392
THE HARTFORD FINANCIAL SERVICES GROUP INC.,0.06379203897026305
THE HERSHEY COMPANY,0.011094545398369382
THE HOME DEPOT INC.,0.906951936120557
THE HONG KONG AND CHINA GAS COMPANY LIMITED,-0.19969542888920389
THE INTERPUBLIC GROUP OF COMPANIES INC.,0.43267449397351637
THE JAPAN STEEL WORKSLTD.,-1.5171327681865387
THE J. M. SMUCKER COMPANY,-0.25239292246109757
The Kansai Electric Power Company Incorporated,-1.3590402874708585
THE KRAFT HEINZ COMPANY,0.8542544425486638
THE KROGER CO.,0.7488594554048765
THE LOTTERY CORPORATION LIMITED,0.5907669746891969
THE MIDDLEBY CORPORATION,-1.5171327681865387
THE MOSAIC COMPANY,-0.25239292246109757
THE PNC FINANCIAL SERVICES GROUP INC.,0.43267449397351637
THE PROCTER & GAMBLE COMPANY,-0.041602948173523814
THE PROGRESSIVE CORPORATION,-0.041602948173523814
THE RANK GROUP PLC,0.9438401816208826
THERMO FISHER SCIENTIFIC INC.,-0.7266703646081377
THE SAGE GROUP PLC.,1.6974143396989578
THE SHERWIN-WILLIAMS COMPANY,-0.25239292246109757
THE SOUTHERN COMPANY,-0.5158803903205644
THE STAR ENTERTAINMENT GROUP LIMITED,-0.8847628453238182
The Swatch Group AG,-1.9914102103335791
THE TATA POWER COMPANY LIMITED,-0.5685778838924577
THE TJX COMPANIES INC.,-0.4104854031767776
THE TORO COMPANY,0.43267449397351637
THE TRADE DESK INC.,-2.3075951717649392
The Travelers Companies Inc.,0.11648953254215624
THE WALT DISNEY COMPANY,0.16918702611404945
THE WESTERN UNION COMPANY,-0.25239292246109757
THE WILLIAMS COMPANIES INC.,0.011094545398369382
The Yokohama Rubber Company Limited,-0.6739728710362445
THK CO.LTD.,-0.5158803903205644
THOMSON REUTERS CORPORATION,0.011094545398369382
Thungela Resources Ltd,-0.6739728710362445
Thurgauer Kantonalbank,-0.30509041603299075
thyssenkrupp AG,0.43267449397351637
Tietoevry Oyj,0.06379203897026305
TIS Inc.,0.5380694811173032
T-MOBILE US INC.,-1.9914102103335791
TMX Group Limited,0.64346446826109
TOAST INC.,-1.148250313183285
TOBU RAILWAY CO. LTD.,0.7488594554048765
TOHO CO. LTD.,-1.833317729617899
TOHO GAS CO. LTD.,-0.19969542888920389
Tohoku Electric Power Company Incorporated,-1.2536453003270716
Tokio Marine Holdings Inc.,0.8015569489767707
Tokuyama Corporation,-1.5171327681865387
Tokyo Century Corporation,0.8015569489767707
Tokyo Electric Power Company Holdings Incorporated,-3.2561500560590204
Tokyo Electron Limited,0.8542544425486638
TOKYO GAS CO.LTD.,0.906951936120557
TOKYO STEEL MANUFACTURING CO. LTD.,-1.0428553260394984
Tokyo Tatemono Co. Ltd.,0.06379203897026305
TOKYU CORPORATION,0.906951936120557
CRH PUBLIC LIMITED COMPANY,1.6974143396989578
CRODA INTERNATIONAL PUBLIC LIMITED COMPANY,1.486624365411384
CROWDSTRIKE HOLDINGS INC.,-1.0428553260394984
CROWN HOLDINGS INC.,-0.3577879096048844
CSL LIMITED,0.7488594554048765
CSPC PHARMACEUTICAL GROUP LIMITED,-0.4631828967486708
CSX Corporation,-0.14699793531731067
CTBC Financial Holding Co. Ltd.,0.8015569489767707
CTS EVENTIM AG & Co. KGaA,-1.2536453003270716
CUMMINS INC.,1.0650444168362376
CURRYS PLC,-1.0428553260394984
CVS HEALTH CORPORATION,-0.6739728710362445
CyberAgentInc.,-0.041602948173523814
CYBERARK SOFTWARE LTD.,0.43267449397351637
Daetwyler Holding AG,-0.3577879096048844
Daicel Corporation,0.16918702611404945
Daido Steel Co. Ltd.,-0.5685778838924577
DAIFUKU CO.LTD.,0.906951936120557
Dai-ichi Life Holdings Inc.,-0.9901578324676047
Intershop Holding AG,-1.2009478067551784
DAIICHI SANKYO COMPANY LIMITED,0.64346446826109
DAIKIN INDUSTRIESLTD.,0.6961619618329833
Daimler Truck Holding AG,-0.30509041603299075
Dai Nippon Printing Co. Ltd.,0.5380694811173032
DAITO TRUST CONSTRUCTION CO.LTD.,-0.041602948173523814
DAIWA HOUSE INDUSTRY CO.LTD.,0.43267449397351637
Daiwa Securities Group Inc.,1.6974143396989578
DANAHER CORPORATION,0.7488594554048765
DANONE SA,1.4339268718394909
DANSKE BANK A/S,-0.9374603388957115
DARDEN RESTAURANTS INC.,-0.8320653517519245
DARLING INGREDIENTS INC.,0.8542544425486638
DASSAULT AVIATION SA,-2.149502691049259
DASSAULT SYSTEMES SE,1.6974143396989578
DATADOG INC.,-0.4104854031767776
Davide Campari-Milano N.V.,0.11648953254215624
DAVITA INC.,0.906951936120557
DB INSURANCE CO.LTD,-0.25239292246109757
DBS GROUP HOLDINGS LTD,0.06379203897026305
DCC PUBLIC LIMITED COMPANY,1.6974143396989578
DECHRA PHARMACEUTICALS PLC,1.6974143396989578
DECKERS OUTDOOR CORPORATION,1.6974143396989578
DEERE & COMPANY,0.32727950682972995
DELEK GROUP LTD.,-1.6752252489022188
Delivery Hero SE,-0.30509041603299075
DELL TECHNOLOGIES INC.,0.16918702611404945
DELTA AIR LINES INC.,0.5907669746891969
Demant A/S,0.906951936120557
DeNA Co. Ltd.,-0.8847628453238182
Denka Company Limited,0.5380694811173032
DENSO CORPORATION,-1.2536453003270716
DENTSPLY SIRONA INC.,-0.041602948173523814
DENTSU GROUP INC.,-0.6212753774643514
DETERRA ROYALTIES LIMITED,0.32727950682972995
Deutsche Bank Aktiengesellschaft,0.16918702611404945
Deutsche Boerse Aktiengesellschaft,1.0650444168362376
Deutsche EuroShop AG,-1.0955528196113915
Deutsche Lufthansa Aktiengesellschaft,0.5907669746891969
Deutsche Post AG,-0.5158803903205644
Deutsche Telekom AG,-0.7793678581800314
Deutsche Wohnen SE,0.32727950682972995
DEVON ENERGY CORPORATION,-0.4104854031767776
DEXCOM INC.,-0.19969542888920389
DIAGEO PLC,1.6974143396989578
DIAMONDBACK ENERGY INC.,-0.041602948173523814
DIASORIN S.P.A.,-1.2536453003270716
DIC Corporation,-0.14699793531731067
DICK'S SPORTING GOODS INC.,-0.14699793531731067
D'Ieteren Group NV,0.64346446826109
DIGITALBRIDGE GROUP INC.,-1.3590402874708585
DIRECT LINE INSURANCE GROUP PLC,1.3285318846957044
DISCO CORPORATION,0.06379203897026305
DISCOVER FINANCIAL SERVICES,0.6961619618329833
DISH NETWORK CORPORATION,-3.09805757534334
Distribuidora Internacional de Alimentacion S.A.,-1.9914102103335791
DKSH Holding AG,-0.9901578324676047
DNB BANK ASA,1.3285318846957044
DocMorris AG,0.43267449397351637
DOCUSIGN INC.,0.43267449397351637
DOLBY LABORATORIES INC.,0.5907669746891969
DOLLARAMA INC.,-0.041602948173523814
DOLLAR GENERAL CORPORATION,-0.3577879096048844
DOLLAR TREE INC.,0.11648953254215624
Dominion Energy Inc.,0.3799770004016232
Domino's Pizza Enterprises Ltd,-0.5685778838924577
DOMINO'S PIZZA INC.,-0.5685778838924577
DOORDASH INC.,-1.0955528196113915
dormakaba Holding AG,0.906951936120557
DOVER CORPORATION,0.6961619618329833
DOW INC.,0.8542544425486638
DOWLAIS GROUP PLC,-0.041602948173523814
DRAFTKINGS INC.,-0.8847628453238182
DRAX GROUP PLC,-0.5158803903205644
D.R. HORTON INC.,-0.14699793531731067
DROPBOX INC.,0.16918702611404945
DSM B.V.,1.6974143396989578
DSM-Firmenich AG,1.6974143396989578
DS SMITH PLC,0.32727950682972995
DSV A/S,0.43267449397351637
DTE ENERGY COMPANY,0.64346446826109
DT MIDSTREAM INC.,0.32727950682972995
DUKE ENERGY CORPORATION,0.43267449397351637
DUPONT DE NEMOURS INC.,0.16918702611404945
DXC TECHNOLOGY COMPANY,0.64346446826109
DYNATRACE INC.,0.06379203897026305
East Japan Railway Company,0.06379203897026305
EASTMAN CHEMICAL COMPANY,-0.4631828967486708
EASYJET PLC,0.906951936120557
EATON CORPORATION PUBLIC LIMITED COMPANY,-0.14699793531731067
EBARA CORPORATION,1.2758343911238104
EBAY INC.,-0.30509041603299075
EBOS GROUP LIMITED,1.6974143396989578
Ebro Foods S.A,-0.6739728710362445
ECOLAB INC.,1.3812293782675977
EDENRED SE,0.43267449397351637
Edgewell Personal Care Company,-0.8847628453238182
EDISON INTERNATIONAL,0.16918702611404945
EDP - Energias de Portugal S.A.,1.6974143396989578
EDP Renovaveis S.A.,0.64346446826109
eDreams ODIGEO S.A.,1.6974143396989578
EDWARDS LIFESCIENCES CORPORATION,1.2758343911238104
EFG International AG,-0.9374603388957115
EIFFAGE SA,0.48537198754541006
Eisai Co. Ltd.,0.8542544425486638
ELANCO ANIMAL HEALTH INCORPORATED,-0.09430044174541748
ELBIT SYSTEMS LTD,0.3799770004016232
Electric Power Development Co. Ltd.,-1.2536453003270716
Electrolux Professional AB (publ),0.906951936120557
ELECTRONIC ARTS INC.,0.8542544425486638
Elekta AB (publ),-0.4631828967486708
Element Fleet Management Corp.,0.43267449397351637
ELEVANCE HEALTH INC.,0.906951936120557
ELIA GROUP SA,0.906951936120557
ELI LILLY AND COMPANY,0.11648953254215624
Elisa Oyj,1.6974143396989578
ELIS SA,-0.09430044174541748
EMBECTA CORP.,0.906951936120557
Embracer Group AB,-0.8847628453238182
EMCOR GROUP INC.,0.5907669746891969
EMERA INCORPORATED,0.2218845196859431
EMERSON ELECTRIC CO.,-0.5158803903205644
Emmi AG,-0.3577879096048844
EMPIRE COMPANY LIMITED,-0.8320653517519245
EMS-CHEMIE HOLDING AG,-1.9387127167616858
Enagas S.A.,0.2745820132578363
Enbridge Inc.,0.6961619618329833
ENDEAVOUR GROUP LIMITED,0.6961619618329833
ENDEAVOUR MINING PLC,0.48537198754541006
Endesa Sociedad Anonima,1.2231368975519172
ENEL - SPA,1.0123469232643434
ENEOS Holdings Inc.,0.5380694811173032
Energizer Holdings Inc.,-0.041602948173523814
ENGIE SA,0.64346446826109
ENI S.P.A.,-0.19969542888920389
ENPHASE ENERGY INC.,0.906951936120557
Ensign Energy Services Inc.,-2.149502691049259
Entain plc,0.9438401816208826
ENTEGRIS INC.,-0.4631828967486708
ENTERGY CORPORATION,-0.041602948173523814
ENVIRI CORPORATION,-1.9914102103335791
ENVISTA HOLDINGS CORPORATION,0.48537198754541006
EOG RESOURCES INC.,-0.3577879096048844
E.ON SE,0.3799770004016232
EPAM SYSTEMS INC.,-0.9374603388957115
Epiroc Aktiebolag,0.906951936120557
EQT AB,0.8015569489767707
EQT CORPORATION,0.8015569489767707
EQUIFAX INC.,-1.3063427938989651
EQUINOR ASA,1.6974143396989578
EQUITABLE HOLDINGS INC,-0.4104854031767776
ERAMET SA,0.011094545398369382
ERIE INDEMNITY COMPANY,-2.676477626768193
Erste Group Bank AG,0.43267449397351637
ESR Group Limited,-0.30509041603299075
Essential Utilities Inc.,0.3799770004016232
ESSILORLUXOTTICA SA,0.7488594554048765
Essity Aktiebolag (publ),1.2231368975519172
ETSY INC.,-0.5158803903205644
EURAZEO SE,0.906951936120557
EUROAPI SA,-0.5685778838924577
EUROBANK ERGASIAS SERVICES AND HOLDINGS S.A.,-0.041602948173523814
EUROFINS SCIENTIFIC SE,0.32727950682972995
EURONAV NV,-0.8847628453238182
Euronext N.V.,0.011094545398369382
EUTELSAT COMMUNICATIONS S.A.,-0.25239292246109757
Everest Group Ltd.,-0.8320653517519245
Evergy Inc.,0.16918702611404945
Eversource Energy,0.7488594554048765
Evolution AB (publ),0.6961619618329833
EVOLUTION MINING LIMITED,0.8015569489767707
Evonik Industries AG,0.5380694811173032
EVRAZ PLC,-1.6225277553303254
EXACT SCIENCES CORPORATION,0.16918702611404945
EXELON CORPORATION,0.43267449397351637
EXOR N.V.,-1.148250313183285
EXPEDIA GROUP INC.,-2.78187261391198
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,1.6974143396989578
EXPERIAN PLC,-0.3577879096048844
EXXON MOBIL CORPORATION,-1.2009478067551784
F5 INC.,-0.14699793531731067
FACTSET RESEARCH SYSTEMS INC.,0.8015569489767707
FAES FARMA S.A.,-0.4631828967486708
FAIRFAX FINANCIAL HOLDINGS LIMITED,-1.833317729617899
FAIR ISAAC CORPORATION,0.32727950682972995
FANUC CORPORATION,1.6974143396989578
Far Eastern New Century Corporation,-1.148250313183285
FASTENAL COMPANY,-0.25239292246109757
Fastighets AB Balder,-1.9914102103335791
FAST RETAILING CO. LTD.,0.906951936120557
Federal National Mortgage Association,0.011094545398369382
FEDEX CORPORATION,-0.25239292246109757
Ferrari N.V.,-1.9387127167616858
Ferrovial SE,-0.041602948173523814
F&G ANNUITIES & LIFE INC.,-2.518385146052513
FIDELITY NATIONAL FINANCIAL INC.,-1.6225277553303254
FIDELITY NATIONAL INFORMATION SERVICES INC.,0.5380694811173032
FIFTH THIRD BANCORP,-0.041602948173523814
FIH MOBILE LIMITED,-2.3075951717649392
FINECOBANK BANCA FINECO S.P.A.,0.43267449397351637
FINNING INTERNATIONAL INC.,0.906951936120557
FIRST AMERICAN FINANCIAL CORPORATION,-0.25239292246109757
FIRST CITIZENS BANCSHARES INC.,-1.833317729617899
FIRSTENERGY CORP.,-0.5685778838924577
FIRSTGROUP PLC,0.906951936120557
FIRST HORIZON CORPORATION,-1.0428553260394984
FIRST PACIFIC COMPANY LIMITED,-1.3590402874708585
FIRST QUANTUM MINERALS LTD.,0.906951936120557
FIRST REPUBLIC BANK,-2.0441077039054725
FIRSTSERVICE CORPORATION,0.11648953254215624
FIRST SOLAR INC.,0.6961619618329833
FISERV INC.,-0.25239292246109757
FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED,-0.7266703646081377
FLETCHER BUILDING LIMITED,0.906951936120557
FLEX LTD.,0.43267449397351637
FLOWSERVE CORPORATION,0.16918702611404945
Flow Traders Ltd,0.011094545398369382
FLSMIDTH & CO. A/S,0.7488594554048765
Flughafen Zuerich AG,0.16918702611404945
FLUOR CORPORATION.,-1.4644352746146454
FLUTTER ENTERTAINMENT PUBLIC LIMITED COMPANY,0.8015569489767707
FMC CORPORATION,0.06379203897026305
FNAC DARTY SA,0.64346446826109
Fomento de Construcciones y Contratas S.A.,-0.9374603388957115
FOOD & LIFE COMPANIES LTD.,-2.360292665336833
FOOT LOCKER INC.,0.8015569489767707
Forbo Holding AG,-0.5158803903205644
FORD MOTOR COMPANY,-1.9387127167616858
FORTESCUE LTD,0.2745820132578363
FORTINET INC.,-0.8320653517519245
Fortis Inc.,0.5380694811173032
FORTIVE CORPORATION,0.32727950682972995
FORTREA HOLDINGS INC.,0.48537198754541006
Fortum Oyj,-0.4104854031767776
